item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,2170,2018-05-06,160371,9340,100011,COOLMATE,189000,189000,219000,299000,299000,37,41289,128,85,326,1345,39405,4.933838848781433,Hà Nội,2023-12-08
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,76,2018-05-22,66392,4327,100011,COOLMATE,289000,289000,289000,496000,496000,42,18003,59,39,134,587,17184,4.934263169593243,Hà Nội,2023-12-08
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,172,2018-12-20,41902,1865,100011,COOLMATE,129000,129000,129000,229000,229000,44,12202,40,25,86,371,11680,4.938817354219634,Hà Nội,2023-12-08
5919139721,24710134,Coolmate - Official Store,"Quần thể thao nam Maxcool thoáng khí, thoải mái thương hiệu Coolmate",VND,2665,2018-12-20,75160,5147,100011,COOLMATE,119000,119000,119000,129000,129000,8,14424,90,63,227,644,13400,4.886823855755894,Hà Nội,2023-12-08
19676986268,24710134,Coolmate - Official Store,Áo thun oversize 84Rising* logo - thương hiệu 84RISING,VND,143,2018-12-20,171,44,100011,,192000,192000,192000,384000,384000,50,46,0,0,1,2,43,4.913043478260869,Hà Nội,2023-12-08
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,167,2018-12-20,46168,1937,100637,,93000,93000,93000,99000,99000,6,8019,41,34,108,340,7496,4.897493453049009,Hà Nội,2023-12-08
21753334120,24710134,Coolmate - Official Store,Áo thun thể thao dài tay thu đông nam Active V2 nhanh khô - Thương hiệu Coolmate,VND,237,2018-12-20,3795,535,100637,,149000,149000,199000,199000,199000,25,800,8,8,20,29,735,4.84375,Hà Nội,2023-12-08
7044949931,24710134,Coolmate - Official Store,Quần thể thao nam Max Ultra Short V2 kiểu dáng thể thao có thêm túi khóa sau tiện lợi Coolmate,VND,149,2018-12-20,39826,1660,100637,COOLMATE,109000,109000,179000,199000,199000,45,8418,48,23,86,278,7983,4.918330955777461,Hà Nội,2023-12-08
22925891512,24710134,Coolmate - Official Store,Áo thun oversize chuột Mickey Disney - thương hiệu 84RISING,VND,2686,2018-12-20,2925,1009,100011,,199500,199500,199500,399000,399000,50,706,1,2,4,16,683,4.955903271692746,Hà Nội,2023-12-08
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,149,2018-12-20,70547,4225,100011,None,189000,189000,189000,239000,239000,21,16418,63,45,160,601,15549,4.921103935664677,Hà Nội,2023-12-08
