item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,447,2018-05-06,157868,9263,100011,COOLMATE,179000,179000,219000,299000,299000,40,40704,127,82,323,1329,38843,4.933747819035215,Hà Nội,2023-11-25
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,299,2018-05-22,40953,1842,100011,COOLMATE,129000,129000,129000,229000,229000,44,11973,40,23,83,368,11459,4.938900033433634,Hà Nội,2023-11-25
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,156,2018-12-20,64949,4258,100011,COOLMATE,269000,269000,269000,496000,496000,46,17654,57,38,134,576,16849,4.934209780699269,Hà Nội,2023-11-25
5919139721,24710134,Coolmate - Official Store,"Quần thể thao nam Maxcool thoáng khí, thoải mái thương hiệu Coolmate",VND,2763,2018-12-20,74733,5137,100011,COOLMATE,119000,119000,119000,129000,129000,8,14352,90,63,225,641,13333,4.886743797044884,Hà Nội,2023-11-25
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,295,2018-12-20,69976,4186,100011,None,179000,179000,179000,239000,239000,25,16298,62,45,160,599,15432,4.920891125567693,Hà Nội,2023-11-25
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,5619,2018-12-20,45342,1918,100637,,97000,97000,99000,99000,99000,2,7900,41,34,107,336,7382,4.896708860759493,Hà Nội,2023-11-25
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,333,2018-12-20,73543,5623,100011,COOLMATE,179000,179000,189000,259000,259000,31,17447,53,29,115,441,16809,4.945250243650748,Hà Nội,2023-11-25
11563738080,24710134,Coolmate - Official Store,"Quần dài nam Daily Pants - sợi Sorona, nhuộm Cleandye thương hiệu Coolmate",VND,105,2018-12-20,28327,2546,100011,,269000,269000,269000,299000,299000,10,6702,31,33,102,279,6257,4.895820895522388,Hà Nội,2023-11-25
8403505386,24710134,Coolmate - Official Store,"Áo giữ nhiệt nam Modal Ultra Warm thu đông siêu ấm, thoáng khí - thương hiệu Coolmate",VND,8358,2018-12-20,11486,2230,100011,COOLMATE,219000,219000,249000,289000,289000,24,2838,10,6,25,107,2690,4.925625660909412,Hà Nội,2023-11-25
7044949931,24710134,Coolmate - Official Store,Quần thể thao nam Max Ultra Short V2 kiểu dáng thể thao có thêm túi khóa sau tiện lợi Coolmate,VND,237,2018-12-20,38991,1648,100637,COOLMATE,109000,109000,109000,199000,199000,45,8275,47,23,84,270,7851,4.918853549401379,Hà Nội,2023-11-25
18483274744,24710134,Coolmate - Official Store,T-Shirt Basic Cotton 100% 220gsm dày dặn mềm mại - Thương hiệu Coolmate,VND,15337,2018-12-20,2760,426,100011,,169000,169000,169000,179000,179000,6,508,2,0,3,10,493,4.952755905511811,Hà Nội,2023-11-25
