item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,252,2018-05-06,157603,9250,100011,COOLMATE,189000,189000,219000,299000,299000,37,40657,127,82,323,1328,38797,4.933695812626088,Hà Nội,2023-11-24
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,179,2018-05-22,40881,1840,100011,COOLMATE,129000,129000,129000,229000,229000,44,11958,40,23,81,368,11446,4.939158088542975,Hà Nội,2023-11-24
5919139721,24710134,Coolmate - Official Store,"Quần thể thao nam Maxcool thoáng khí, thoải mái thương hiệu Coolmate",VND,65,2018-12-20,74675,5134,100011,COOLMATE,79000,79000,119000,129000,129000,39,14339,90,63,225,641,13320,4.886641088245553,Hà Nội,2023-11-24
8403505386,24710134,Coolmate - Official Store,"Áo giữ nhiệt nam Modal Ultra Warm thu đông siêu ấm, thoáng khí - thương hiệu Coolmate",VND,9293,2018-12-20,11349,2225,100011,COOLMATE,229000,229000,249000,289000,289000,21,2818,10,6,25,104,2673,4.926162584309549,Hà Nội,2023-11-24
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,159,2018-12-20,64821,4254,100011,COOLMATE,279000,279000,279000,496000,496000,44,17637,57,38,133,576,16833,4.93425978445831,Hà Nội,2023-11-24
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,4675,2018-12-20,45268,1914,100637,,97000,97000,99000,99000,99000,2,7892,41,33,107,336,7375,4.896984287886467,Hà Nội,2023-11-24
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,5142,2018-12-20,69920,4183,100011,None,199000,199000,199000,239000,239000,17,16292,62,45,160,597,15428,4.920984774066798,Hà Nội,2023-11-24
11563738080,24710134,Coolmate - Official Store,"Quần dài nam Daily Pants - sợi Sorona, nhuộm Cleandye thương hiệu Coolmate",VND,70,2018-12-20,28234,2542,100011,,269000,269000,269000,299000,299000,10,6687,31,33,102,278,6243,4.895736724008976,Hà Nội,2023-11-24
22925891512,24710134,Coolmate - Official Store,Áo thun oversize chuột Mickey Disney - thương hiệu 84RISING,VND,1427,2018-12-20,2682,984,100011,,199500,199500,199500,399000,399000,50,633,1,2,2,15,613,4.958730158730159,Hà Nội,2023-11-24
18483274744,24710134,Coolmate - Official Store,T-Shirt Basic Cotton 100% 220gsm dày dặn mềm mại - Thương hiệu Coolmate,VND,15397,2018-12-20,2733,420,100011,,169000,169000,169000,179000,179000,6,505,2,0,3,10,490,4.952475247524752,Hà Nội,2023-11-24
21156535536,24710134,Coolmate - Official Store,Áo thun Dài tay thu đông Cotton Compact co giãn thoải mái - thương hiệu Coolmate,VND,661,2018-12-20,2053,295,100011,,239000,239000,239000,269000,269000,11,436,1,1,2,9,423,4.954128440366972,Hà Nội,2023-11-24
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,2924,2019-02-14,73506,5623,100011,COOLMATE,219000,219000,239000,259000,259000,15,17444,53,29,115,441,16806,4.9452408256880735,Hà Nội,2023-11-24
16090353531,24710134,Coolmate - Official Store,Áo nỉ dài tay thu đông Lifewear mềm mại không bai nhão - thương hiệu Coolmate CW,VND,1143,2019-03-06,586,145,100011,,299000,299000,299000,339000,339000,12,110,0,1,2,7,100,4.872727272727273,Hà Nội,2023-11-24
21031410795,24710134,Coolmate - Official Store,[ Outlet ] Áo Polo thể thao nam Active V1 thoáng khí mát mẻ - thương hiệu Coolmate,VND,3924,2019-03-09,6374,588,100011,,179000,179000,179000,249000,249000,28,1478,5,8,15,64,1386,4.906630581867389,Hà Nội,2023-11-24
21247537221,24710134,Coolmate - Official Store,[ Outlet ] Quần thể thao nam ULTRA SHORT 5'' thoáng khí dễ vận động Coolmate,VND,1146,2019-03-09,3041,294,100637,,119000,119000,119000,169000,169000,30,520,2,5,6,18,489,4.898076923076923,Hà Nội,2023-11-24
7491859979,24710134,Coolmate - Official Store,Quần Short nam Ultra Pro thoải mái vận động (có túi khóa kéo) thương hiệu Coolmate,VND,3227,2019-03-09,36556,1562,100011,None,159000,159000,159000,189000,189000,16,8525,26,20,73,270,8136,4.934734123723442,Hà Nội,2023-11-24
23258140085,24710134,Coolmate - Official Store,"Quần Jogger co giãn Excool nhanh khô, thấm hút tốt - Thương hiệu Coolmate",VND,314,2019-03-16,583,155,100011,,269000,269000,279000,279000,279000,4,129,0,0,2,9,118,4.89922480620155,Hà Nội,2023-11-24
