item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,149,2018-05-06,164822,9459,100011,COOLMATE,189000,189000,189000,299000,299000,37,42260,130,87,335,1382,40326,4.933726242041232,Hà Nội,2023-12-26
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,74,2018-05-22,69187,4439,100011,COOLMATE,289000,289000,289000,496000,496000,42,18645,60,42,135,611,17797,4.934435025217298,Hà Nội,2023-12-26
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,225,2018-12-20,71785,4316,100011,None,189000,189000,189000,239000,239000,21,16687,63,47,163,612,15802,4.920997422525924,Hà Nội,2023-12-26
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,4137,2018-12-20,47541,1991,100637,,99000,99000,99000,-1,-1,0,8228,42,34,110,351,7691,4.897788040836169,Hà Nội,2023-12-26
22925891512,24710134,Coolmate - Official Store,Áo thun Tshirt oversize chuột Mickey Disney - thương hiệu 84RISING,VND,2422,2018-12-20,3411,1096,100011,,199500,199500,199500,399000,399000,50,824,2,2,4,19,797,4.953714981729598,Hà Nội,2023-12-26
8403505386,24710134,Coolmate - Official Store,"Áo giữ nhiệt nam Modal Ultra Warm thu đông siêu ấm, thoáng khí - thương hiệu Coolmate",VND,256,2018-12-20,15588,2462,100011,COOLMATE,189000,189000,199000,289000,289000,35,3616,13,13,34,152,3404,4.915076071922545,Hà Nội,2023-12-26
24802693103,24710134,Coolmate - Official Store,Áo thể thao dài tay nam thu đông Essentials thoáng khí thoải mái vận động - Thương hiệu Coolmate,VND,125,2018-12-20,299,54,100637,,139000,139000,139000,199000,199000,30,68,1,1,0,3,63,4.852941176470588,Hà Nội,2023-12-26
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,212,2018-12-20,43774,1926,100011,COOLMATE,129000,129000,129000,229000,229000,44,12667,43,28,86,390,12120,4.9379048822878815,Hà Nội,2023-12-26
23456018302,24710134,Coolmate - Official Store,Quần thể thao nam Maxcool V2 vận động thoải mái - Thương hiệu Coolmate,VND,3028,2018-12-20,1010,131,100011,,99000,99000,99000,129000,129000,23,166,0,1,1,5,159,4.9397590361445785,Hà Nội,2023-12-26
21428724190,24710134,Coolmate - Official Store,[ Outlet ] Combo 3 quần lót nam Trunk Tencel mềm mại thấm hút tốt - thương hiệu Coolmate,VND,494,2018-12-20,5988,532,100011,,179000,179000,299000,299000,299000,40,1291,3,5,10,29,1244,4.941130906274206,Hà Nội,2023-12-26
7044949931,24710134,Coolmate - Official Store,Quần thể thao nam Max Ultra Short V2 kiểu dáng thể thao có thêm túi khóa sau tiện lợi Coolmate,VND,183,2018-12-20,41154,1703,100637,COOLMATE,109000,109000,109000,199000,199000,45,8617,48,23,88,283,8175,4.919173150621298,Hà Nội,2023-12-26
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,314,2019-02-14,74766,5687,100011,COOLMATE,179000,179000,179000,259000,259000,31,17651,53,29,116,447,17006,4.945429818099393,Hà Nội,2023-12-26
18483274744,24710134,Coolmate - Official Store,Áo thun nam T-Shirt Basic Cotton 100% 220gsm dày dặn mềm mại - Thương hiệu Coolmate,VND,14287,2019-03-06,3581,503,100011,,169000,169000,169000,179000,179000,6,701,3,0,4,16,678,4.948644793152639,Hà Nội,2023-12-26
21730960254,24710134,Coolmate - Official Store,Áo thun thể thao nam Active V1 thoáng khí mát mẻ - Coolmate,VND,1528,2019-03-09,18823,770,100011,,139000,139000,139000,169000,169000,18,3406,5,11,26,100,3264,4.9398120963006455,Hà Nội,2023-12-26
21031410795,24710134,Coolmate - Official Store,[ Outlet ] Áo Polo thể thao nam Active V1 thoáng khí mát mẻ - thương hiệu Coolmate,VND,4045,2019-03-09,7164,649,100011,,149000,149000,249000,249000,249000,40,1649,6,8,16,73,1546,4.907216494845361,Hà Nội,2023-12-26
