item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,255,2018-05-06,165015,9473,100011,COOLMATE,189000,189000,219000,299000,299000,37,42330,130,87,337,1383,40393,4.933717715446963,Hà Nội,2023-12-28
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,74,2018-05-22,69403,4447,100011,COOLMATE,289000,289000,289000,496000,496000,42,18685,60,43,135,612,17835,4.934361280651033,Hà Nội,2023-12-28
22925891512,24710134,Coolmate - Official Store,Áo thun Tshirt oversize chuột Mickey Disney - thương hiệu 84RISING,VND,2398,2018-12-20,3442,1099,100011,,199500,199500,199500,399000,399000,50,832,2,2,4,19,805,4.95416164053076,Hà Nội,2023-12-28
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,195,2018-12-20,71862,4317,100011,None,189000,189000,189000,239000,239000,21,16702,63,47,163,612,15817,4.9210683914241224,Hà Nội,2023-12-28
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,4077,2018-12-20,47624,1992,100637,,99000,99000,99000,-1,-1,0,8244,42,34,110,351,7707,4.89798641436196,Hà Nội,2023-12-28
8403505386,24710134,Coolmate - Official Store,"Áo giữ nhiệt nam Modal Ultra Warm thu đông siêu ấm, thoáng khí - thương hiệu Coolmate",VND,310,2018-12-20,16148,2476,100011,COOLMATE,199000,199000,199000,289000,289000,31,3707,13,13,34,158,3489,4.915542363734485,Hà Nội,2023-12-28
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,173,2018-12-20,43893,1929,100011,COOLMATE,129000,129000,129000,229000,229000,44,12688,43,28,86,391,12140,4.937928858742803,Hà Nội,2023-12-28
23456018302,24710134,Coolmate - Official Store,Quần thể thao nam Maxcool V2 vận động thoải mái - Thương hiệu Coolmate,VND,3000,2018-12-20,1042,133,100011,,99000,99000,99000,129000,129000,23,173,0,1,1,5,166,4.942196531791907,Hà Nội,2023-12-28
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,172,2018-12-20,74818,5688,100011,COOLMATE,189000,189000,189000,259000,259000,27,17661,53,29,116,447,17016,4.945460723792264,Hà Nội,2023-12-28
21428724190,24710134,Coolmate - Official Store,[ Outlet ] Combo 3 quần lót nam Trunk Tencel mềm mại thấm hút tốt - thương hiệu Coolmate,VND,451,2018-12-20,6021,535,100011,,179000,179000,299000,299000,299000,40,1300,3,5,10,29,1253,4.941538461538461,Hà Nội,2023-12-28
24802693103,24710134,Coolmate - Official Store,Áo thể thao dài tay nam thu đông Essentials thoáng khí thoải mái vận động - Thương hiệu Coolmate,VND,402,2018-12-20,394,60,100637,,159000,159000,159000,199000,199000,20,88,3,1,1,4,79,4.761363636363637,Hà Nội,2023-12-28
7044949931,24710134,Coolmate - Official Store,Quần thể thao nam Max Ultra Short V2 kiểu dáng thể thao có thêm túi khóa sau tiện lợi Coolmate,VND,144,2019-02-14,41206,1707,100637,COOLMATE,109000,109000,109000,199000,199000,45,8626,48,23,88,283,8184,4.919257540603248,Hà Nội,2023-12-28
21730960254,24710134,Coolmate - Official Store,Áo thun thể thao nam Active V1 thoáng khí mát mẻ - Coolmate,VND,1492,2019-03-06,18855,772,100011,,139000,139000,139000,169000,169000,18,3412,5,11,26,100,3270,4.939917936694021,Hà Nội,2023-12-28
