item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,68,2018-05-06,67796,4388,100011,COOLMATE,289000,289000,289000,496000,496000,42,18382,60,40,135,601,17546,4.934367346938775,Hà Nội,2023-12-18
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,206,2018-05-22,46930,1961,100637,,93000,93000,93000,99000,99000,6,8145,42,34,108,342,7619,4.898342541436464,Hà Nội,2023-12-18
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,6276,2018-12-20,71142,4274,100011,None,189000,189000,239000,239000,239000,21,16589,63,46,161,608,15711,4.921193849864335,Hà Nội,2023-12-18
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,175,2018-12-20,42948,1896,100011,COOLMATE,129000,129000,139000,229000,229000,44,12497,41,27,86,382,11961,4.938581037796284,Hà Nội,2023-12-18
22925891512,24710134,Coolmate - Official Store,Áo thun Tshirt oversize chuột Mickey Disney - thương hiệu 84RISING,VND,2530,2018-12-20,3190,1066,100011,,199500,199500,199500,399000,399000,50,790,1,2,4,19,764,4.956797966963151,Hà Nội,2023-12-18
7044949931,24710134,Coolmate - Official Store,Quần thể thao nam Max Ultra Short V2 kiểu dáng thể thao có thêm túi khóa sau tiện lợi Coolmate,VND,6108,2018-12-20,40523,1687,100637,COOLMATE,179000,179000,179000,199000,199000,10,8554,48,23,88,281,8114,4.918811417875526,Hà Nội,2023-12-18
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,4651,2018-12-20,74391,5670,100011,COOLMATE,219000,219000,219000,259000,259000,15,17596,53,29,115,445,16954,4.9454865848112775,Hà Nội,2023-12-18
23456018302,24710134,Coolmate - Official Store,Quần thể thao nam Maxcool V2 vận động thoải mái - Thương hiệu Coolmate,VND,3148,2018-12-20,779,113,100011,,99000,99000,99000,129000,129000,23,139,0,1,0,3,135,4.956834532374101,Hà Nội,2023-12-18
18483274744,24710134,Coolmate - Official Store,T-Shirt Basic Cotton 100% 220gsm dày dặn mềm mại - Thương hiệu Coolmate,VND,14399,2018-12-20,3324,477,100011,,169000,169000,169000,179000,179000,6,658,3,0,3,14,638,4.951367781155016,Hà Nội,2023-12-18
21428724190,24710134,Coolmate - Official Store,[ Outlet ] Combo 3 quần lót nam Trunk Tencel mềm mại thấm hút tốt - thương hiệu Coolmate,VND,699,2018-12-20,5759,514,100011,,179000,179000,299000,299000,299000,40,1244,3,5,10,27,1199,4.940514469453376,Hà Nội,2023-12-18
21031410795,24710134,Coolmate - Official Store,[ Outlet ] Áo Polo thể thao nam Active V1 thoáng khí mát mẻ - thương hiệu Coolmate,VND,4385,2018-12-20,6929,625,100011,,149000,149000,249000,249000,249000,40,1610,6,8,16,69,1511,4.907453416149068,Hà Nội,2023-12-18
21730960254,24710134,Coolmate - Official Store,Áo thun thể thao nam Active V1 thoáng khí mát mẻ - Coolmate,VND,1650,2019-02-14,18588,751,100011,,139000,139000,139000,169000,169000,18,3366,5,11,26,98,3226,4.939691027926322,Hà Nội,2023-12-18
11563738080,24710134,Coolmate - Official Store,"Quần dài nam Daily Pants - sợi Sorona, nhuộm Cleandye thương hiệu Coolmate",VND,90,2019-03-06,29683,2595,100011,,269000,269000,269000,299000,299000,10,7003,33,33,103,295,6539,4.896586201971147,Hà Nội,2023-12-18
