item_id,shop_id,shop_name,name,currency,stock,ctime,historical_sold,liked_count,cat_id,brand,price,price_min,price_max,price_min_before_discount,price_max_before_discount,raw_discount,rating_total,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_star,shop_location,crawl_date
8403505386,24710134,Coolmate - Official Store,"Áo giữ nhiệt nam Modal Ultra Warm thu đông siêu ấm, thoáng khí - thương hiệu Coolmate",VND,484,2018-05-06,16394,2482,100011,COOLMATE,199000,199000,199000,289000,289000,31,3740,13,13,34,160,3520,4.915752875100294,Hà Nội,2023-12-29
3431453055,24710134,Coolmate - Official Store,Combo 3 quần lót nam dáng Trunk Bamboo kháng khuẩn Coolmate,VND,245,2018-05-22,165114,9479,100011,COOLMATE,189000,189000,189000,299000,299000,37,42368,130,87,337,1384,40430,4.93375357083835,Hà Nội,2023-12-29
24802693103,24710134,Coolmate - Official Store,Áo thể thao dài tay nam thu đông Essentials thoáng khí thoải mái vận động - Thương hiệu Coolmate,VND,102,2018-12-20,431,63,100637,,139000,139000,139000,199000,199000,30,94,3,1,1,4,85,4.776595744680851,Hà Nội,2023-12-29
9177437633,24710134,Coolmate - Official Store,Áo Polo thể thao nam ProMax-S1 Logo thương hiệu Coolmate AW,VND,200,2018-12-20,71897,4324,100011,None,189000,189000,189000,239000,239000,21,16709,63,47,163,612,15824,4.921101466626759,Hà Nội,2023-12-29
21156535536,24710134,Coolmate - Official Store,Áo thun Dài tay thu đông Cotton Compact co giãn thoải mái - thương hiệu Coolmate,VND,3722,2018-12-20,3659,401,100011,,239000,239000,239000,269000,269000,11,767,1,2,6,14,744,4.953063885267275,Hà Nội,2023-12-29
7310895425,24710134,Coolmate - Official Store,Combo 5 quần lót sịp nam Trunk Cotton (2-3 màu) co giãn thoải mái thương hiệu Coolmate,VND,70,2018-12-20,69519,4447,100011,COOLMATE,289000,289000,289000,496000,496000,42,18715,60,43,135,614,17863,4.934359632242891,Hà Nội,2023-12-29
24052090144,24710134,Coolmate - Official Store,"Áo Sweatshirt thể thao Active chống nhăn, giữ ấm tốt hạn chế xù lông - Thương hiệu Coolmate",VND,2792,2018-12-20,88,31,100011,,309000,309000,309000,399000,399000,23,25,0,0,0,0,25,5.0,Hà Nội,2023-12-29
16090353531,24710134,Coolmate - Official Store,Áo nỉ dài tay thu đông Lifewear mềm mại không bai nhão - thương hiệu Coolmate CW,VND,988,2018-12-20,1292,203,100011,,239000,239000,239000,339000,339000,29,265,0,1,3,16,245,4.90566037735849,Hà Nội,2023-12-29
22925891512,24710134,Coolmate - Official Store,Áo thun Tshirt oversize chuột Mickey Disney - thương hiệu 84RISING,VND,2396,2018-12-20,3465,1098,100011,,199500,199500,199500,399000,399000,50,837,2,2,4,19,810,4.954436450839329,Hà Nội,2023-12-29
22058666516,24710134,Coolmate - Official Store,"Quần nỉ Jogger Essential chống nhăn, siêu thấm hút - Thương hiệu Coolmate",VND,32,2018-12-20,1263,205,100011,,279000,279000,279000,399000,399000,30,271,0,1,3,7,260,4.940959409594096,Hà Nội,2023-12-29
5931355066,24710134,Coolmate - Official Store,Combo 3 Quần lót tam giác nam BRIEF BAMBOO kháng khuẩn Coolmate,VND,217,2018-12-20,43948,1930,100011,COOLMATE,129000,129000,129000,229000,229000,44,12705,43,28,86,391,12157,4.938011972274732,Hà Nội,2023-12-29
7237568031,24710134,Coolmate - Official Store,Áo thun nam Cotton Compact phiên bản Premium chống nhăn Coolmate,VND,203,2019-02-14,74835,5689,100011,COOLMATE,189000,189000,189000,259000,259000,27,17666,53,29,116,448,17020,4.945419544785415,Hà Nội,2023-12-29
24952691923,24710134,Coolmate - Official Store,Set Đồ bộ nỉ nam Hoodie thu đông có mũ - Thương hiệu Coolmate,VND,188,2019-03-06,94,31,100011,,699000,699000,898000,898000,898000,22,28,0,0,0,2,26,4.928571428571429,Hà Nội,2023-12-29
21428724190,24710134,Coolmate - Official Store,[ Outlet ] Combo 3 quần lót nam Trunk Tencel mềm mại thấm hút tốt - thương hiệu Coolmate,VND,432,2019-03-09,6038,534,100011,,179000,179000,299000,299000,299000,40,1303,3,5,10,30,1255,4.940905602455871,Hà Nội,2023-12-29
23901471766,24710134,Coolmate - Official Store,Áo thể thao dài tay giữ nhiệt nam thể thao active V2 thoáng khí nhanh khô - Thương hiệu Coolmate,VND,1249,2019-03-09,1953,210,100011,,109000,109000,149000,199000,199000,45,378,3,1,2,25,347,4.883597883597884,Hà Nội,2023-12-29
16188132671,24710134,Coolmate - Official Store,Áo giữ nhiệt nam Modal Ultra Warm thu đông mặc là ấm- thương hiệu Coolmate,VND,317,2019-03-16,1079,148,100011,,219000,219000,219000,289000,289000,24,206,1,1,1,7,196,4.922330097087379,Hà Nội,2023-12-29
10280321597,24710134,Coolmate - Official Store,Áo thể thao nam Coolmate Basics thấm hút nhanh khô,VND,4048,2019-03-16,47664,1992,100637,,99000,99000,99000,-1,-1,0,8255,42,34,110,352,7717,4.898001211387038,Hà Nội,2023-12-29
21194927179,24710134,Coolmate - Official Store,"Áo nỉ nam chui đầu Essential chống nhăn, giữ nhiệt tốt - Thương hiệu Coolmate",VND,804,2019-03-20,267,33,100011,,319000,319000,319000,399000,399000,20,67,0,0,1,1,65,4.955223880597015,Hà Nội,2023-12-29
